lcl_date,lcl_datetime,precipitation_type,prev_hour_precipitation_mm,temperature_C
2024-05-17,2024-05-17 01:00:00,Rain,0.0,26.56
2024-05-17,2024-05-17 02:00:00,Rain,0.029087066650390625,26.53
2024-05-17,2024-05-17 03:00:00,Rain,0.0,26.43
2024-05-17,2024-05-17 04:00:00,Rain,0.00095367431640625,26.34
2024-05-17,2024-05-17 05:00:00,Rain,0.00095367431640625,26.19
2024-05-17,2024-05-17 06:00:00,Rain,0.0,26.06
2024-05-17,2024-05-17 07:00:00,Rain,0.05626678466796875,26.23
2024-05-17,2024-05-17 08:00:00,Rain,0.00858306884765625,26.86
2024-05-17,2024-05-17 09:00:00,Rain,0.00476837158203125,27.62
2024-05-17,2024-05-17 10:00:00,Rain,0.016689300537109375,28.12
2024-05-17,2024-05-17 11:00:00,Rain,0.00476837158203125,28.33
2024-05-17,2024-05-17 12:00:00,Rain,0.0057220458984375,28.45
2024-05-17,2024-05-17 13:00:00,Rain,0.00286102294921875,28.49
2024-05-17,2024-05-17 14:00:00,Rain,0.003814697265625,28.67
2024-05-17,2024-05-17 15:00:00,Rain,0.004291534423828125,28.89
2024-05-17,2024-05-17 16:00:00,Rain,0.00476837158203125,29.14
2024-05-17,2024-05-17 17:00:00,Rain,0.001430511474609375,29.1
2024-05-17,2024-05-17 18:00:00,Rain,0.013828277587890625,28.98
2024-05-17,2024-05-17 19:00:00,Rain,1.0533332824707031,28.88
2024-05-17,2024-05-17 20:00:00,Rain,0.24747848510742188,28.74
2024-05-17,2024-05-17 21:00:00,Rain,0.0762939453125,28.39
2024-05-17,2024-05-17 22:00:00,Rain,0.5731582641601562,26.95
2024-05-17,2024-05-17 23:00:00,Rain,0.766754150390625,26.93
2024-05-18,2024-05-18 00:00:00,Rain,0.20551681518554688,26.62
2024-05-18,2024-05-18 01:00:00,Rain,0.01239776611328125,26.74
2024-05-18,2024-05-18 02:00:00,Rain,0.000476837158203125,26.6
2024-05-18,2024-05-18 03:00:00,No precipitation,0.0,26.51
2024-05-18,2024-05-18 04:00:00,Rain,0.0,26.49
2024-05-18,2024-05-18 05:00:00,Rain,0.0,26.41
2024-05-18,2024-05-18 06:00:00,Rain,0.0,26.33
2024-05-18,2024-05-18 07:00:00,Rain,0.00286102294921875,26.37
2024-05-18,2024-05-18 08:00:00,Rain,0.024318695068359375,27.01
2024-05-18,2024-05-18 09:00:00,Rain,0.020503997802734375,27.79
2024-05-18,2024-05-18 10:00:00,Rain,0.008106231689453125,28.51
2024-05-18,2024-05-18 11:00:00,Rain,0.00476837158203125,28.83
2024-05-18,2024-05-18 12:00:00,Rain,0.00476837158203125,29.01
2024-05-18,2024-05-18 13:00:00,Rain,0.011444091796875,29.15
2024-05-18,2024-05-18 14:00:00,Rain,0.023365020751953125,29.13
2024-05-18,2024-05-18 15:00:00,Rain,0.0095367431640625,28.75
2024-05-18,2024-05-18 16:00:00,Rain,0.004291534423828125,28.52
2024-05-18,2024-05-18 17:00:00,Rain,0.003337860107421875,28.32
2024-05-18,2024-05-18 18:00:00,No precipitation,0.0,28.27
2024-05-18,2024-05-18 19:00:00,Rain,0.0,28.43
2024-05-18,2024-05-18 20:00:00,No precipitation,0.0,28.5
2024-05-18,2024-05-18 21:00:00,Rain,0.0,28.62
2024-05-18,2024-05-18 22:00:00,No precipitation,0.0,28.58
2024-05-18,2024-05-18 23:00:00,Rain,0.0,28.49
2024-05-19,2024-05-19 00:00:00,Rain,0.0,28.39
2024-05-19,2024-05-19 01:00:00,Rain,0.0,28.25
2024-05-19,2024-05-19 02:00:00,No precipitation,0.0,28.06
2024-05-19,2024-05-19 03:00:00,Rain,0.0,27.94
2024-05-19,2024-05-19 04:00:00,Rain,0.0,27.9
2024-05-19,2024-05-19 05:00:00,Rain,0.00095367431640625,27.85
2024-05-19,2024-05-19 06:00:00,Rain,0.01430511474609375,27.69
2024-05-19,2024-05-19 07:00:00,Rain,0.06198883056640625,27.67
2024-05-19,2024-05-19 08:00:00,Rain,0.05245208740234375,28.08
2024-05-19,2024-05-19 09:00:00,Rain,0.028133392333984375,28.58
2024-05-19,2024-05-19 10:00:00,Rain,0.003814697265625,29.49
2024-05-19,2024-05-19 11:00:00,Rain,0.00858306884765625,29.68
2024-05-19,2024-05-19 12:00:00,Rain,0.01049041748046875,29.7
2024-05-19,2024-05-19 13:00:00,Rain,0.00095367431640625,29.66
2024-05-19,2024-05-19 14:00:00,Rain,0.003337860107421875,29.56
2024-05-19,2024-05-19 15:00:00,Rain,0.003337860107421875,29.5
2024-05-19,2024-05-19 16:00:00,Rain,0.0,29.45
2024-05-19,2024-05-19 17:00:00,Rain,0.0,29.24
2024-05-19,2024-05-19 18:00:00,Rain,0.0,29.05
2024-05-19,2024-05-19 19:00:00,Rain,0.0,29.04
2024-05-19,2024-05-19 20:00:00,Rain,0.0,28.93
2024-05-19,2024-05-19 21:00:00,Rain,0.0,28.87
2024-05-19,2024-05-19 22:00:00,Rain,0.0,28.72
2024-05-19,2024-05-19 23:00:00,Rain,0.00286102294921875,28.62
2024-05-20,2024-05-20 00:00:00,Rain,0.013828277587890625,28.45
2024-05-20,2024-05-20 01:00:00,Rain,0.03528594970703125,28.22
2024-05-20,2024-05-20 02:00:00,Rain,0.0743865966796875,27.96
2024-05-20,2024-05-20 03:00:00,Rain,0.15163421630859375,27.6
2024-05-20,2024-05-20 04:00:00,Rain,0.255584716796875,27.39
2024-05-20,2024-05-20 05:00:00,Rain,0.14019012451171875,27.31
2024-05-20,2024-05-20 06:00:00,Rain,0.07724761962890625,27.3
2024-05-20,2024-05-20 07:00:00,Rain,0.15687942504882812,27.35
2024-05-20,2024-05-20 08:00:00,Rain,0.1697540283203125,27.73
2024-05-20,2024-05-20 09:00:00,Rain,0.07581710815429688,28.4
2024-05-20,2024-05-20 10:00:00,Rain,0.06198883056640625,28.9
2024-05-20,2024-05-20 11:00:00,Rain,0.0553131103515625,28.89
2024-05-20,2024-05-20 12:00:00,Rain,0.3070831298828125,28.68
2024-05-20,2024-05-20 13:00:00,Rain,0.27751922607421875,28.41
2024-05-20,2024-05-20 14:00:00,Rain,0.08106231689453125,28.49
2024-05-20,2024-05-20 15:00:00,Rain,0.02956390380859375,28.51
2024-05-20,2024-05-20 16:00:00,Rain,0.011920928955078125,28.65
2024-05-20,2024-05-20 17:00:00,Rain,0.0019073486328125,28.61
2024-05-20,2024-05-20 18:00:00,Rain,0.000476837158203125,28.62
2024-05-20,2024-05-20 19:00:00,Rain,0.001430511474609375,28.59
2024-05-20,2024-05-20 20:00:00,Rain,0.0,28.51
2024-05-20,2024-05-20 21:00:00,Rain,0.0,28.52
2024-05-20,2024-05-20 22:00:00,Rain,0.00286102294921875,28.39
2024-05-20,2024-05-20 23:00:00,Rain,0.01621246337890625,28.37
2024-05-21,2024-05-21 00:00:00,Rain,0.0438690185546875,28.25
2024-05-21,2024-05-21 01:00:00,Rain,0.06103515625,28.14
2024-05-21,2024-05-21 02:00:00,Rain,0.06818771362304688,27.88
2024-05-21,2024-05-21 03:00:00,Rain,0.059604644775390625,27.63
2024-05-21,2024-05-21 04:00:00,Rain,0.051975250244140625,27.34
2024-05-21,2024-05-21 05:00:00,Rain,0.13780593872070312,27.16
2024-05-21,2024-05-21 06:00:00,Rain,0.04863739013671875,27.18
2024-05-21,2024-05-21 07:00:00,Rain,0.0019073486328125,27.29
2024-05-21,2024-05-21 08:00:00,Rain,0.0019073486328125,27.77
2024-05-21,2024-05-21 09:00:00,Rain,0.0019073486328125,28.2
2024-05-21,2024-05-21 10:00:00,Rain,0.0019073486328125,29.32
2024-05-21,2024-05-21 11:00:00,Rain,0.00762939453125,29.4
2024-05-21,2024-05-21 12:00:00,Rain,0.02193450927734375,29.12
2024-05-21,2024-05-21 13:00:00,Rain,0.0057220458984375,28.95
2024-05-21,2024-05-21 14:00:00,Rain,0.00095367431640625,29.25
2024-05-21,2024-05-21 15:00:00,Rain,0.00095367431640625,29.2
2024-05-21,2024-05-21 16:00:00,Rain,0.0,28.95
2024-05-21,2024-05-21 17:00:00,Rain,0.00095367431640625,28.89
2024-05-21,2024-05-21 18:00:00,Rain,0.00095367431640625,28.81
2024-05-21,2024-05-21 19:00:00,Rain,0.0,28.85
2024-05-21,2024-05-21 20:00:00,Rain,0.0171661376953125,28.76
2024-05-21,2024-05-21 21:00:00,Rain,0.0133514404296875,28.63
2024-05-21,2024-05-21 22:00:00,Rain,0.02193450927734375,28.43
2024-05-21,2024-05-21 23:00:00,Rain,0.02288818359375,28.33
2024-05-22,2024-05-22 00:00:00,Rain,0.01430511474609375,28.13
2024-05-22,2024-05-22 01:00:00,Rain,0.026702880859375,27.93
2024-05-22,2024-05-22 02:00:00,Rain,0.087738037109375,27.72
2024-05-22,2024-05-22 03:00:00,Rain,0.08678436279296875,27.55
2024-05-22,2024-05-22 04:00:00,Rain,0.03147125244140625,27.43
2024-05-22,2024-05-22 05:00:00,Rain,0.02288818359375,27.3
2024-05-22,2024-05-22 06:00:00,Rain,0.02288818359375,27.22
2024-05-22,2024-05-22 07:00:00,Rain,0.0438690185546875,27.16
2024-05-22,2024-05-22 08:00:00,Rain,0.01049041748046875,27.43
2024-05-22,2024-05-22 09:00:00,Rain,0.026702880859375,27.89
2024-05-22,2024-05-22 10:00:00,Rain,0.03337860107421875,28.85
2024-05-22,2024-05-22 11:00:00,Rain,0.110626220703125,28.86
2024-05-22,2024-05-22 12:00:00,Rain,0.038623809814453125,29.01
2024-05-22,2024-05-22 13:00:00,Rain,0.217437744140625,28.54
2024-05-22,2024-05-22 14:00:00,Rain,0.02288818359375,28.87
2024-05-22,2024-05-22 15:00:00,Rain,0.28133392333984375,28.26
2024-05-22,2024-05-22 16:00:00,Rain,0.0400543212890625,27.8
2024-05-22,2024-05-22 17:00:00,Rain,0.0057220458984375,27.78
2024-05-22,2024-05-22 18:00:00,Rain,0.013828277587890625,28.08
2024-05-22,2024-05-22 19:00:00,Rain,0.0,28.08
2024-05-22,2024-05-22 20:00:00,Rain,0.0,28.14
2024-05-22,2024-05-22 21:00:00,Rain,0.01239776611328125,28.17
2024-05-22,2024-05-22 22:00:00,Rain,0.148773193359375,27.18
2024-05-22,2024-05-22 23:00:00,Rain,0.3108978271484375,26.94
2024-05-23,2024-05-23 00:00:00,Rain,0.5025863647460938,26.51
2024-05-23,2024-05-23 01:00:00,Rain,0.22602081298828125,26.57
2024-05-23,2024-05-23 02:00:00,Rain,0.11396408081054688,26.51
2024-05-23,2024-05-23 03:00:00,Rain,0.049114227294921875,26.44
2024-05-23,2024-05-23 04:00:00,Rain,0.12874603271484375,26.31
2024-05-23,2024-05-23 05:00:00,Rain,0.087738037109375,26.32
2024-05-23,2024-05-23 06:00:00,Rain,0.01049041748046875,26.48
2024-05-23,2024-05-23 07:00:00,No precipitation,0.00095367431640625,26.91
2024-05-23,2024-05-23 08:00:00,Rain,0.0,27.37
2024-05-23,2024-05-23 09:00:00,Rain,0.0,27.72
2024-05-23,2024-05-23 10:00:00,Rain,0.0019073486328125,28.77
2024-05-23,2024-05-23 11:00:00,Rain,0.003814697265625,29.34
2024-05-23,2024-05-23 12:00:00,Rain,0.00476837158203125,29.42
2024-05-23,2024-05-23 13:00:00,No precipitation,0.0019073486328125,29.55
2024-05-23,2024-05-23 14:00:00,No precipitation,0.0,29.66
2024-05-23,2024-05-23 15:00:00,Rain,0.0,29.68
2024-05-23,2024-05-23 16:00:00,Rain,0.02765655517578125,29.35
2024-05-23,2024-05-23 17:00:00,Rain,0.008106231689453125,29.16
2024-05-23,2024-05-23 18:00:00,Rain,0.010967254638671875,28.79
2024-05-23,2024-05-23 19:00:00,Rain,0.14019012451171875,28.38
2024-05-23,2024-05-23 20:00:00,Rain,0.0133514404296875,28.03
2024-05-23,2024-05-23 21:00:00,Rain,0.102996826171875,27.61
2024-05-23,2024-05-23 22:00:00,Rain,0.3871917724609375,27.76
2024-05-23,2024-05-23 23:00:00,Rain,0.186920166015625,27.51
2024-05-24,2024-05-24 00:00:00,Rain,0.041961669921875,27.43
2024-05-24,2024-05-24 01:00:00,Rain,0.05817413330078125,27.24
2024-05-24,2024-05-24 02:00:00,Rain,0.0324249267578125,27.17
2024-05-24,2024-05-24 03:00:00,Rain,0.19550323486328125,26.92
2024-05-24,2024-05-24 04:00:00,Rain,0.8797645568847656,26.77
2024-05-24,2024-05-24 05:00:00,Rain,1.42669677734375,26.58
2024-05-24,2024-05-24 06:00:00,Rain,1.2388229370117188,26.08
2024-05-24,2024-05-24 07:00:00,Rain,0.217437744140625,26.59
2024-05-24,2024-05-24 08:00:00,Rain,0.04482269287109375,27.03
2024-05-24,2024-05-24 09:00:00,Rain,0.04482269287109375,27.54
2024-05-24,2024-05-24 10:00:00,Rain,0.02002716064453125,28.62
2024-05-24,2024-05-24 11:00:00,Rain,0.02193450927734375,29.01
2024-05-24,2024-05-24 12:00:00,Rain,0.00476837158203125,28.98
2024-05-24,2024-05-24 13:00:00,Rain,0.0057220458984375,29.01
2024-05-24,2024-05-24 14:00:00,Rain,0.0,28.99
2024-05-24,2024-05-24 15:00:00,Rain,0.00667572021484375,29.0
2024-05-24,2024-05-24 16:00:00,Rain,0.04863739013671875,28.84
2024-05-24,2024-05-24 17:00:00,Rain,0.019073486328125,28.88
2024-05-24,2024-05-24 18:00:00,Rain,0.18739700317382812,28.62
2024-05-24,2024-05-24 19:00:00,No precipitation,0.01621246337890625,28.38
2024-05-24,2024-05-24 20:00:00,Rain,0.0,28.48
2024-05-24,2024-05-24 21:00:00,No precipitation,0.0,28.31
2024-05-24,2024-05-24 22:00:00,Rain,0.000476837158203125,28.74
2024-05-24,2024-05-24 23:00:00,Rain,0.0171661376953125,28.61
2024-05-25,2024-05-25 00:00:00,Rain,0.03719329833984375,28.4
2024-05-25,2024-05-25 01:00:00,Rain,0.19931793212890625,28.03
2024-05-25,2024-05-25 02:00:00,Rain,0.4558563232421875,27.84
2024-05-25,2024-05-25 03:00:00,Rain,0.07200241088867188,27.68
2024-05-25,2024-05-25 04:00:00,Rain,0.8077621459960938,27.27
2024-05-25,2024-05-25 05:00:00,Rain,1.2912750244140625,26.89
2024-05-25,2024-05-25 06:00:00,Rain,0.01239776611328125,26.89
2024-05-25,2024-05-25 07:00:00,Rain,0.6036758422851562,27.04
2024-05-25,2024-05-25 08:00:00,Rain,0.6594657897949219,26.88
2024-05-25,2024-05-25 09:00:00,Rain,0.6647109985351562,26.44
2024-05-25,2024-05-25 10:00:00,Rain,0.6461143493652344,27.6
2024-05-25,2024-05-25 11:00:00,Rain,1.9335746765136719,27.18
2024-05-25,2024-05-25 12:00:00,Rain,3.7622451782226562,26.08
2024-05-25,2024-05-25 13:00:00,Rain,2.8295516967773438,26.14
2024-05-25,2024-05-25 14:00:00,Rain,3.0879974365234375,25.92
2024-05-25,2024-05-25 15:00:00,Rain,1.6002655029296875,26.34
2024-05-25,2024-05-25 16:00:00,Rain,0.919342041015625,26.27
2024-05-25,2024-05-25 17:00:00,Rain,1.0385513305664062,26.1
2024-05-25,2024-05-25 18:00:00,Rain,1.0027885437011719,26.36
2024-05-25,2024-05-25 19:00:00,Rain,2.4433135986328125,26.22
2024-05-25,2024-05-25 20:00:00,Rain,3.433704376220703,26.05
2024-05-25,2024-05-25 21:00:00,Rain,3.6878585815429688,26.36
2024-05-25,2024-05-25 22:00:00,Rain,2.483844757080078,26.25
2024-05-25,2024-05-25 23:00:00,Rain,0.7991790771484375,26.8
2024-05-26,2024-05-26 00:00:00,Rain,0.14019012451171875,27.17
2024-05-26,2024-05-26 01:00:00,Rain,0.141143798828125,26.88
2024-05-26,2024-05-26 02:00:00,Rain,0.2651214599609375,26.54
2024-05-26,2024-05-26 03:00:00,Rain,1.07574462890625,26.04
2024-05-26,2024-05-26 04:00:00,Rain,1.5249252319335938,26.07
2024-05-26,2024-05-26 05:00:00,Rain,1.3508796691894531,25.95
2024-05-26,2024-05-26 06:00:00,Rain,0.4177093505859375,26.32
2024-05-26,2024-05-26 07:00:00,Rain,0.25844573974609375,26.51
2024-05-26,2024-05-26 08:00:00,Rain,0.209808349609375,26.78
2024-05-26,2024-05-26 09:00:00,Rain,0.12683868408203125,27.2
2024-05-26,2024-05-26 10:00:00,Rain,0.09632110595703125,28.75
2024-05-26,2024-05-26 11:00:00,Rain,0.09632110595703125,28.86
2024-05-26,2024-05-26 12:00:00,Rain,0.0762939453125,28.8
2024-05-26,2024-05-26 13:00:00,Rain,0.19168853759765625,28.67
2024-05-26,2024-05-26 14:00:00,Rain,0.11348724365234375,28.61
2024-05-26,2024-05-26 15:00:00,Rain,0.09059906005859375,28.76
2024-05-26,2024-05-26 16:00:00,Rain,0.09584426879882812,28.8
2024-05-26,2024-05-26 17:00:00,Rain,0.056743621826171875,28.75
2024-05-26,2024-05-26 18:00:00,Rain,0.0095367431640625,28.73
2024-05-26,2024-05-26 19:00:00,No precipitation,0.00095367431640625,28.64
2024-05-26,2024-05-26 20:00:00,No precipitation,0.0,28.56
2024-05-26,2024-05-26 21:00:00,No precipitation,0.0,28.49
2024-05-26,2024-05-26 22:00:00,No precipitation,0.0,28.31
2024-05-26,2024-05-26 23:00:00,No precipitation,0.0,28.18
2024-05-27,2024-05-27 00:00:00,Rain,0.0019073486328125,27.89
2024-05-27,2024-05-27 01:00:00,Rain,0.0019073486328125,27.57
2024-05-27,2024-05-27 02:00:00,Rain,0.0,27.23
2024-05-27,2024-05-27 03:00:00,Rain,0.00095367431640625,26.91
2024-05-27,2024-05-27 04:00:00,Rain,0.00095367431640625,26.65
2024-05-27,2024-05-27 05:00:00,Rain,0.00286102294921875,26.4
2024-05-27,2024-05-27 06:00:00,Rain,0.0019073486328125,26.3
2024-05-27,2024-05-27 07:00:00,Rain,0.0019073486328125,26.35
2024-05-27,2024-05-27 08:00:00,Rain,0.00095367431640625,26.91
2024-05-27,2024-05-27 09:00:00,Rain,0.00095367431640625,27.59
2024-05-27,2024-05-27 10:00:00,No precipitation,0.0,28.39
2024-05-27,2024-05-27 11:00:00,No precipitation,0.0,28.85
2024-05-27,2024-05-27 12:00:00,No precipitation,0.0,29.23
2024-05-27,2024-05-27 13:00:00,No precipitation,0.0,29.48
2024-05-27,2024-05-27 14:00:00,No precipitation,0.0,29.58
2024-05-27,2024-05-27 15:00:00,No precipitation,0.0,29.42
2024-05-27,2024-05-27 16:00:00,No precipitation,0.0,29.3
2024-05-27,2024-05-27 17:00:00,No precipitation,0.0,29.04
2024-05-27,2024-05-27 18:00:00,Rain,0.0,28.78
2024-05-27,2024-05-27 19:00:00,No precipitation,0.0,28.78
2024-05-27,2024-05-27 20:00:00,No precipitation,0.0,28.66
2024-05-27,2024-05-27 21:00:00,No precipitation,0.0,28.71
2024-05-27,2024-05-27 22:00:00,No precipitation,0.0,28.46
2024-05-27,2024-05-27 23:00:00,Rain,0.0,28.49
2024-05-28,2024-05-28 00:00:00,No precipitation,0.0,28.43
2024-05-28,2024-05-28 01:00:00,Rain,0.0,28.37
2024-05-28,2024-05-28 02:00:00,No precipitation,0.0,28.27
2024-05-28,2024-05-28 03:00:00,Rain,0.00095367431640625,28.13
2024-05-28,2024-05-28 04:00:00,Rain,0.03910064697265625,27.89
2024-05-28,2024-05-28 05:00:00,Rain,0.06914138793945312,27.62
2024-05-28,2024-05-28 06:00:00,Rain,0.059604644775390625,27.44
2024-05-28,2024-05-28 07:00:00,Rain,0.003814697265625,27.42
2024-05-28,2024-05-28 08:00:00,Rain,0.00095367431640625,27.88
2024-05-28,2024-05-28 09:00:00,Rain,0.00095367431640625,28.39
2024-05-28,2024-05-28 10:00:00,No precipitation,0.00095367431640625,29.08
2024-05-28,2024-05-28 11:00:00,No precipitation,0.0,29.55
2024-05-28,2024-05-28 12:00:00,Rain,0.00095367431640625,29.65
2024-05-28,2024-05-28 13:00:00,No precipitation,0.0,29.57
2024-05-28,2024-05-28 14:00:00,Rain,0.00095367431640625,29.47
2024-05-28,2024-05-28 15:00:00,Rain,0.0247955322265625,29.36
2024-05-28,2024-05-28 16:00:00,Rain,0.00762939453125,29.28
2024-05-28,2024-05-28 17:00:00,Rain,0.00286102294921875,29.07
2024-05-28,2024-05-28 18:00:00,No precipitation,0.0,28.89
2024-05-28,2024-05-28 19:00:00,Rain,0.0133514404296875,28.83
2024-05-28,2024-05-28 20:00:00,Rain,0.00095367431640625,28.74
2024-05-28,2024-05-28 21:00:00,Rain,0.0,28.73
2024-05-28,2024-05-28 22:00:00,Rain,0.0,28.56
2024-05-28,2024-05-28 23:00:00,Rain,0.00095367431640625,28.5
2024-05-29,2024-05-29 00:00:00,Rain,0.00095367431640625,28.37
2024-05-29,2024-05-29 01:00:00,Rain,0.00286102294921875,28.21
2024-05-29,2024-05-29 02:00:00,Rain,0.018596649169921875,28.0
2024-05-29,2024-05-29 03:00:00,Rain,0.048160552978515625,27.8
2024-05-29,2024-05-29 04:00:00,Rain,0.13113021850585938,27.69
2024-05-29,2024-05-29 05:00:00,Rain,0.18024444580078125,27.49
2024-05-29,2024-05-29 06:00:00,Rain,0.2579689025878906,27.35
2024-05-29,2024-05-29 07:00:00,Rain,0.01430511474609375,27.4
2024-05-29,2024-05-29 08:00:00,Rain,0.001430511474609375,27.75
2024-05-29,2024-05-29 09:00:00,Rain,0.00095367431640625,28.09
2024-05-29,2024-05-29 10:00:00,Rain,0.0019073486328125,28.98
2024-05-29,2024-05-29 11:00:00,Rain,0.00476837158203125,29.41
2024-05-29,2024-05-29 12:00:00,Rain,0.003814697265625,29.54
2024-05-29,2024-05-29 13:00:00,Rain,0.00286102294921875,29.51
2024-05-29,2024-05-29 14:00:00,Rain,0.0019073486328125,29.44
2024-05-29,2024-05-29 15:00:00,Rain,0.0019073486328125,29.24
2024-05-29,2024-05-29 16:00:00,Rain,0.0,29.24
2024-05-29,2024-05-29 17:00:00,Rain,0.00095367431640625,29.12
2024-05-29,2024-05-29 18:00:00,Rain,0.0019073486328125,28.92
2024-05-29,2024-05-29 19:00:00,No precipitation,0.0,28.82
2024-05-29,2024-05-29 20:00:00,Rain,0.0,28.74
2024-05-29,2024-05-29 21:00:00,Rain,0.0,28.72
2024-05-29,2024-05-29 22:00:00,Rain,0.0,28.42
2024-05-29,2024-05-29 23:00:00,Rain,0.00476837158203125,28.27
2024-05-30,2024-05-30 00:00:00,Rain,0.040531158447265625,28.07
2024-05-30,2024-05-30 01:00:00,Rain,0.05626678466796875,27.89
2024-05-30,2024-05-30 02:00:00,Rain,0.05054473876953125,27.64
2024-05-30,2024-05-30 03:00:00,Rain,0.0400543212890625,27.48
2024-05-30,2024-05-30 04:00:00,Rain,0.0171661376953125,27.38
2024-05-30,2024-05-30 05:00:00,Rain,0.00286102294921875,27.24
2024-05-30,2024-05-30 06:00:00,Rain,0.001430511474609375,27.1
2024-05-30,2024-05-30 07:00:00,Rain,0.0,27.12
2024-05-30,2024-05-30 08:00:00,Rain,0.0,27.51
2024-05-30,2024-05-30 09:00:00,Rain,0.0,28.21
2024-05-30,2024-05-30 10:00:00,Rain,0.0,29.08
2024-05-30,2024-05-30 11:00:00,No precipitation,0.0,29.78
2024-05-30,2024-05-30 12:00:00,No precipitation,0.0,29.96
2024-05-30,2024-05-30 13:00:00,No precipitation,0.0,29.67
2024-05-30,2024-05-30 14:00:00,No precipitation,0.019073486328125,29.38
2024-05-30,2024-05-30 15:00:00,Rain,0.0057220458984375,28.67
2024-05-30,2024-05-30 16:00:00,Rain,0.003814697265625,28.62
2024-05-30,2024-05-30 17:00:00,Rain,0.0,28.6
2024-05-30,2024-05-30 18:00:00,Rain,0.0,28.61
2024-05-30,2024-05-30 19:00:00,Rain,0.0,28.54
2024-05-30,2024-05-30 20:00:00,Rain,0.0,28.47
2024-05-30,2024-05-30 21:00:00,Rain,0.0,28.35
2024-05-30,2024-05-30 22:00:00,Rain,0.00762939453125,28.1
2024-05-30,2024-05-30 23:00:00,Rain,0.0362396240234375,27.96
2024-05-31,2024-05-31 00:00:00,Rain,0.0553131103515625,27.85
2024-05-31,2024-05-31 01:00:00,Rain,0.031948089599609375,27.78
2024-05-31,2024-05-31 02:00:00,Rain,0.00667572021484375,27.65
2024-05-31,2024-05-31 03:00:00,Rain,0.032901763916015625,27.54
2024-05-31,2024-05-31 04:00:00,Rain,0.18167495727539062,27.29
2024-05-31,2024-05-31 05:00:00,Rain,1.2526512145996094,26.69
2024-05-31,2024-05-31 06:00:00,Rain,4.338264465332031,26.27
2024-05-31,2024-05-31 07:00:00,Rain,0.28228759765625,26.7
2024-05-31,2024-05-31 08:00:00,Rain,1.4390945434570312,27.29
2024-05-31,2024-05-31 09:00:00,Rain,2.541065216064453,26.52
2024-05-31,2024-05-31 10:00:00,Rain,1.2774467468261719,27.31
2024-05-31,2024-05-31 11:00:00,Rain,0.05817413330078125,27.78
2024-05-31,2024-05-31 12:00:00,Rain,0.07963180541992188,28.06
2024-05-31,2024-05-31 13:00:00,Rain,0.0152587890625,28.04
2024-05-31,2024-05-31 14:00:00,Rain,0.0362396240234375,28.09
2024-05-31,2024-05-31 15:00:00,Rain,0.06198883056640625,28.17
2024-05-31,2024-05-31 16:00:00,Rain,0.0667572021484375,28.4
2024-05-31,2024-05-31 17:00:00,Rain,0.06103515625,28.23
2024-05-31,2024-05-31 18:00:00,Rain,0.02002716064453125,28.22
2024-05-31,2024-05-31 19:00:00,Rain,0.01049041748046875,28.11
2024-05-31,2024-05-31 20:00:00,Rain,0.02956390380859375,27.93
2024-05-31,2024-05-31 21:00:00,Rain,0.11777877807617188,27.88
2024-05-31,2024-05-31 22:00:00,Rain,0.037670135498046875,27.48
2024-05-31,2024-05-31 23:00:00,Rain,0.05817413330078125,27.4
